,purpose,tfn_at,hh_type,mode,period,split,trips,total_trips,split_method,mode_period
10420,2,12,1,1,5,0.0,0.0,29.19916839850653,TBD,1_5
10421,2,12,1,1,6,0.0,0.0,29.19916839850653,TBD,1_6
10422,2,12,1,2,1,0.0,0.0,29.19916839850653,TBD,2_1
10423,2,12,1,2,2,0.0,0.0,29.19916839850653,TBD,2_2
10424,2,12,1,2,3,0.0,0.0,29.19916839850653,TBD,2_3
10425,2,12,1,2,4,0.0,0.0,29.19916839850653,TBD,2_4
10426,2,12,1,2,5,0.0,0.0,29.19916839850653,TBD,2_5
10427,2,12,1,2,6,0.0,0.0,29.19916839850653,TBD,2_6
10428,2,12,1,3,1,0.0629089844639936,1.83689003114318,29.19916839850653,TBD,3_1
10429,2,12,1,3,2,0.09445602323596165,2.75803732872009,29.19916839850653,TBD,3_2
10430,2,12,1,3,3,0.0,0.0,29.19916839850653,TBD,3_3
10431,2,12,1,3,4,0.08354363028716702,2.43940452937756,29.19916839850653,TBD,3_4
10432,2,12,1,3,5,0.07739202713118955,2.25978283290539,29.19916839850653,TBD,3_5
10433,2,12,1,3,6,0.05574377173992776,1.62767177820206,29.19916839850653,TBD,3_6
10434,2,12,1,4,1,0.1484554562103828,4.33477586556408,29.19916839850653,TBD,4_1
10435,2,12,1,4,2,0.0,0.0,29.19916839850653,TBD,4_2
10436,2,12,1,4,3,0.0,0.0,29.19916839850653,TBD,4_3
10437,2,12,1,4,4,0.0,0.0,29.19916839850653,TBD,4_4
10438,2,12,1,4,5,0.0,0.0,29.19916839850653,TBD,4_5
10439,2,12,1,4,6,0.0,0.0,29.19916839850653,TBD,4_6
10440,2,12,1,5,1,0.13647401013194027,3.98492760386201,29.19916839850653,TBD,5_1
10441,2,12,1,5,2,0.06167059322404652,1.80073003678473,29.19916839850653,TBD,5_2
10442,2,12,1,5,3,0.0,0.0,29.19916839850653,TBD,5_3
10443,2,12,1,5,4,0.0,0.0,29.19916839850653,TBD,5_4
10444,2,12,1,5,5,0.059031644472102573,1.72367492778169,29.19916839850653,TBD,5_5
10445,2,12,1,5,6,0.0,0.0,29.19916839850653,TBD,5_6
10446,2,12,1,6,1,0.03143361223824324,0.91783533711782,29.19916839850653,TBD,6_1
10447,2,12,1,6,2,0.034137890343407314,0.9967980089069,29.19916839850653,TBD,6_2
10448,2,12,1,6,3,0.0,0.0,29.19916839850653,TBD,6_3
10449,2,12,1,6,4,0.0,0.0,29.19916839850653,TBD,6_4
10450,2,12,1,6,5,0.0,0.0,29.19916839850653,TBD,6_5
10451,2,12,1,6,6,0.0,0.0,29.19916839850653,TBD,6_6
10452,2,12,1,7,1,0.0,0.0,29.19916839850653,TBD,7_1
10453,2,12,1,7,2,0.0,0.0,29.19916839850653,TBD,7_2
10454,2,12,1,7,3,0.0,0.0,29.19916839850653,TBD,7_3
10455,2,12,1,7,4,0.0,0.0,29.19916839850653,TBD,7_4
10456,2,12,1,7,5,0.0,0.0,29.19916839850653,TBD,7_5
10457,2,12,1,7,6,0.0,0.0,29.19916839850653,TBD,7_6
10458,2,12,2,1,1,0.0035754240795382434,0.95171349528163,266.18198963535013,TBD,1_1
10459,2,12,2,1,2,0.0,0.0,266.18198963535013,TBD,1_2
10460,2,12,2,1,3,0.0,0.0,266.18198963535013,TBD,1_3
10461,2,12,2,1,4,0.0,0.0,266.18198963535013,TBD,1_4
10462,2,12,2,1,5,0.0,0.0,266.18198963535013,TBD,1_5
10463,2,12,2,1,6,0.0,0.0,266.18198963535013,TBD,1_6
10464,2,12,2,2,1,0.0038457779828243543,1.02367683516401,266.18198963535013,TBD,2_1
10465,2,12,2,2,2,0.0,0.0,266.18198963535013,TBD,2_2
10466,2,12,2,2,3,0.0,0.0,266.18198963535013,TBD,2_3
10467,2,12,2,2,4,0.0,0.0,266.18198963535013,TBD,2_4
10468,2,12,2,2,5,0.0,0.0,266.18198963535013,TBD,2_5
10469,2,12,2,2,6,0.0,0.0,266.18198963535013,TBD,2_6
10470,2,12,2,3,1,0.4388753018964287,116.82070106060635,266.18198963535013,TBD,3_1
10471,2,12,2,3,2,0.09990462289445755,26.592811295816063,266.18198963535013,TBD,3_2
10472,2,12,2,3,3,0.09673247515880129,25.74844270012181,266.18198963535013,TBD,3_3
10473,2,12,2,3,4,0.11528687155933247,30.687288850498177,266.18198963535013,TBD,3_4
10474,2,12,2,3,5,0.0724999636899403,19.29818458347895,266.18198963535013,TBD,3_5
10475,2,12,2,3,6,0.050059212469340864,13.32486077466788,266.18198963535013,TBD,3_6
10476,2,12,2,4,1,0.05640108397685977,15.012952750551,266.18198963535013,TBD,4_1
10477,2,12,2,4,2,0.00950224171028168,2.52932560443879,266.18198963535013,TBD,4_2
